shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.366,0.564,0.122,0.642,2014-15
2pt Jumpers,0.307,0.335,0.099,0.371,2014-15
3pt Shots,0.327,0.354,0.008,0.35700000000000004,2014-15
