name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Keaton Jackson,34,0.27399999999999997,0.263,0.645,0.06,0.067,0.33299999999999996,2014-15,SIUE
Michael Messer,11,0.085,0.086,0.6,0.092,0.24,1,2014-15,SIUE
Grant Fiorentinos,8,0.28,0.294,0.7140000000000001,0.053,0,0,2014-15,SIUE
Donivine Stewart,7,0.069,0.09300000000000001,0.667,0,0,NA,2014-15,SIUE
Michael Chandler,7,0.353,0.25,0.5,0.5,NA,0,2014-15,SIUE
Jalen Henry,5,0.22699999999999998,0.231,0.6,0,0,NA,2014-15,SIUE
Rozell Nunn,4,0.053,0.036000000000000004,0.33299999999999996,0.016,0,0,2014-15,SIUE
C.J. Carr,3,0.040999999999999995,0.105,1,0,0,NA,2014-15,SIUE
Maurice Wiltz,2,0,0,NA,0.08,0,0,2014-15,SIUE
Jake Newton,2,0.038,0,0,0,0,NA,2014-15,SIUE
Keenan Simmons,1,0.083,0.111,1,0,0,NA,2014-15,SIUE
Total,84,0.11599999999999999,0.131,0.627,0.032,0.05,0.5,2014-15,SIUE
