name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nate Fowler,19,0.239,0.162,0.375,0.083,0.062,0.33299999999999996,2018-19
Joey Brunk,17,0.15,0.153,0.688,0.023,0.045,1,2018-19
Kamar Baldwin,14,0.059000000000000004,0.045,0.444,0.022000000000000002,0.012,0.25,2018-19
Sean McDermott,7,0.10300000000000001,0.043,0.25,0.095,0.2,1,2018-19
Christian David,6,0.23800000000000002,0.154,0.4,0,0,NA,2018-19
Henry Baddley,4,0.133,0.19,1,0,0,NA,2018-19
Bryce Golden,3,0.188,0.16699999999999998,0.667,0,NA,NA,2018-19
Paul Jorgensen,3,0.036000000000000004,0.047,0.667,0,0,NA,2018-19
Jordan Tucker,2,0.03,0,0,0.03,0.1,1,2018-19
Jerald Gillens-Butler,1,0.14300000000000002,0.33299999999999996,1,0,0,NA,2018-19
Total,76,0.095,0.086,0.532,0.024,0.032,0.545,2018-19
