name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Glenn Bryant,339,0.466,0.435,0.319,0.6759999999999999,0.63,0.531,0.33899999999999997,0.41,0.15,0.17600000000000002,0.778,0.301,0.647,2012-13,EasternMich.
Derek Thompson,336,0.505,0.479,0.092,0.5479999999999999,0.294,0.318,0.336,0.361,0.589,0.364,0.8059999999999999,0.16399999999999998,0.8,2012-13,EasternMich.
Daylen Harrison,264,0.502,0.449,0.18899999999999997,0.48,0.375,0.5379999999999999,0.401,0.386,0.273,0.34700000000000003,0.96,0.292,0.8440000000000001,2012-13,EasternMich.
J.R. Sims,186,0.4710000000000001,0.444,0.258,0.5,0.375,0.312,0.259,0.467,0.43,0.36200000000000004,0.828,0.263,0.653,2012-13,EasternMich.
Jalen Ross,154,0.443,0.41200000000000003,0.11699999999999999,0.389,0.14300000000000002,0.494,0.32899999999999996,0.08,0.39,0.35,0.667,0.331,0.608,2012-13,EasternMich.
Jamell Harris,113.99999999999999,0.517,0.48200000000000004,0.48200000000000004,0.691,0.579,0.518,0.28800000000000003,0.647,0,NA,NA,0.5,0.632,2012-13,EasternMich.
Da'Shonte Riley,112.00000000000001,0.494,0.491,0.491,0.691,0.5,0.509,0.298,0.235,0,NA,NA,0.48200000000000004,0.48100000000000004,2012-13,EasternMich.
Matt Balkema,62,0.463,0.46799999999999997,0.871,0.5,0.519,0.113,0.28600000000000003,0,0.016,0,NA,0.387,0.41700000000000004,2012-13,EasternMich.
Austin Harper,60,0.465,0.392,0.33299999999999996,0.55,0.636,0.45,0.29600000000000004,0,0.217,0.231,0.667,0.38299999999999995,0.826,2012-13,EasternMich.
Ray Lee,42,0.457,0.429,0.31,0.5379999999999999,0.429,0.524,0.364,0,0.16699999999999998,0.28600000000000003,1,0.31,0.615,2012-13,EasternMich.
Anthony Strickland,37,0.511,0.405,0.568,0.5710000000000001,0.583,0.405,0.2,0.667,0.027000000000000003,0,NA,0.514,0.895,2012-13,EasternMich.
"CHANDLER,ANTOINE",19,0.374,0.368,0.105,0.5,0,0.368,0.429,0.33299999999999996,0.526,0.2,0.5,0.263,0.4,2012-13,EasternMich.
Josh Lyle,13,0.17900000000000002,0.154,0.077,1,1,0.6920000000000001,0.111,0,0.231,0,NA,0.154,0.5,2012-13,EasternMich.
James Still,7.000000000000001,0.42900000000000005,0.429,0.5710000000000001,0.5,0,0.429,0.33299999999999996,1,0,NA,NA,0,NA,2012-13,EasternMich.
Chandler Antoine,5,0.8,0.8,0,NA,NA,0.2,1,0,0.8,0.5,1,0,NA,2012-13,EasternMich.
"JOSH,LYLE",1,0,0,0,NA,NA,1,0,NA,0,NA,NA,2,0,2012-13,EasternMich.
"TREADWELL,DEMETRIUS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,EasternMich.
"JOHNSON,RICARDO",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,EasternMich.
Total,1751.0000000000002,0.48000000000000004,0.44799999999999995,0.27399999999999997,0.588,0.507,0.44,0.331,0.345,0.28600000000000003,0.33,0.812,0.304,0.67,2012-13,EasternMich.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,EasternMich.
