name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jacob Wiley,43,0.146,0.124,0.611,0.044000000000000004,0.049,0.5710000000000001,2016-17
Bogdan Bliznyuk,13,0.05,0.057,0.7,0.01,0,0,2016-17
Sir Washington,13,0.128,0.154,0.6,0.055999999999999994,0,0,2016-17
Mason Peatling,11,0.204,0.21600000000000003,0.727,0,0,NA,2016-17
Luka Vulikic,8,0.2,0.174,0.5710000000000001,0.03,0,0,2016-17
Jesse Hunt,7,0.25,0.25,0.667,0.053,0,0,2016-17
Julian Harrell,1,0,NA,NA,0.5,NA,0,2016-17
Geremy McKay,1,0.125,0.16699999999999998,1,NA,NA,NA,2016-17
Felix Von Hofe,1,0,0,NA,0.021,0.062,1,2016-17
Ty Gibson,1,0,0,NA,0,0,NA,2016-17
Total,99,0.12,0.11900000000000001,0.642,0.028999999999999998,0.022000000000000002,0.312,2016-17
