shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39799999999999996,0.575,0.12300000000000001,0.655,2017-18,Rider
2pt Jumpers,0.171,0.344,0.037000000000000005,0.35700000000000004,2017-18,Rider
3pt Shots,0.431,0.371,0.005,0.373,2017-18,Rider
