name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Luka Brajkovic,11,0.098,0.076,0.556,0.017,0.021,0.5,2019-20
Hyunjung Lee,8,0.16699999999999998,0.121,0.5,0,0,NA,2019-20
Carter Collins,7,0.037000000000000005,0.044000000000000004,0.667,0.10300000000000001,0.1,0.33299999999999996,2019-20
Kellan Grady,6,0.025,0.032,0.75,0,0,NA,2019-20
Bates Jones,4,0.21100000000000002,0.2,0.5,0,0,NA,2019-20
Nelson Boachie-Yiadom,3,0.073,0.09699999999999999,1,0,0,NA,2019-20
David Kristensen,2,0.154,0,0,0,0,NA,2019-20
Mike Jones,2,0.125,0.1,0.5,0,0,NA,2019-20
Jon Axel Gudmunsson,2,0.017,0.015,0.5,0,0,NA,2019-20
Total,45,0.062,0.057999999999999996,0.568,0.015,0.017,0.4,2019-20
