shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.369,0.556,0.077,0.602,2019-20,Davidson
2pt Jumpers,0.26,0.4,0.051,0.42200000000000004,2019-20,Davidson
3pt Shots,0.37,0.332,0.01,0.335,2019-20,Davidson
