shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.344,0.61,0.098,0.677,2016-17,Butler
2pt Jumpers,0.27899999999999997,0.39299999999999996,0.049,0.413,2016-17,Butler
3pt Shots,0.377,0.33299999999999996,0.013000000000000001,0.33799999999999997,2016-17,Butler
