shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.409,0.5579999999999999,0.10800000000000001,0.626,2018-19
2pt Jumpers,0.251,0.39399999999999996,0.027999999999999997,0.405,2018-19
3pt Shots,0.34,0.327,0.013000000000000001,0.331,2018-19
