shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.29600000000000004,0.64,0.078,0.693,2012-13,Illinois
2pt Jumpers,0.349,0.324,0.125,0.37,2012-13,Illinois
3pt Shots,0.355,0.342,0.022000000000000002,0.349,2012-13,Illinois
