name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Luke Fischer,49,0.301,0.27899999999999997,0.659,0.044000000000000004,0.037000000000000005,0.4,2015-16
Henry Ellenson,47,0.381,0.282,0.465,0.018000000000000002,0.022000000000000002,0.5,2015-16
Wally Ellenson,13,0.522,0.41700000000000004,0.41700000000000004,0.125,0,0,2015-16
Jajuan Johnson,11,0.094,0.081,0.556,0.025,0,0,2015-16
Haanif Cheatham,7,0.031,0.013000000000000001,0.25,0.048,0.043,0.33299999999999996,2015-16
Duane Wilson,4,0.053,0.061,0.75,0,0,NA,2015-16
III Cohen,3,0.077,0.08,0.667,0,0,NA,2015-16
Traci Carter,3,0.06,0,0,0,0,NA,2015-16
Matt Heldt,3,0.429,0.25,0.33299999999999996,0,NA,NA,2015-16
Sacar Anim,3,0.6,1,0.667,0,0,NA,2015-16
Michael Mache,1,1,NA,0,NA,NA,NA,2015-16
Total,144,0.188,0.157,0.527,0.024,0.019,0.33299999999999996,2015-16
