shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.29600000000000004,0.589,0.094,0.65,2013-14
2pt Jumpers,0.39,0.318,0.069,0.342,2013-14
3pt Shots,0.314,0.33,0.013000000000000001,0.33399999999999996,2013-14
