name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Paul Atkinson,20,0.136,0.10300000000000001,0.588,0.08800000000000001,0.231,1,2017-18,Yale
Trey Phills,14,0.11199999999999999,0.10099999999999999,0.615,0.059000000000000004,0,0,2017-18,Yale
Blake Reynolds,10,0.076,0.085,0.778,0,0,NA,2017-18,Yale
Miye Oni,3,0.032,0.033,0.667,0,0,NA,2017-18,Yale
Azar Swain,3,0.071,0,0,0.038,0.111,1,2017-18,Yale
Alex Copeland,3,0,0,NA,0.018000000000000002,0,0,2017-18,Yale
Jameel Alausa,2,0.154,0.16699999999999998,0.5,0,0,NA,2017-18,Yale
Wyatt Yess,2,0.095,0.091,0.5,0,0,NA,2017-18,Yale
Noah Yates,2,0.04,0.055999999999999994,1,0,0,NA,2017-18,Yale
Eric Anderson,1,0.14300000000000002,0.5,1,0,NA,NA,2017-18,Yale
Total,60,0.076,0.071,0.62,0.019,0.027999999999999997,0.5710000000000001,2017-18,Yale
