shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35200000000000004,0.615,0.10099999999999999,0.685,2019-20,WeberSt.
2pt Jumpers,0.307,0.354,0.076,0.38299999999999995,2019-20,WeberSt.
3pt Shots,0.341,0.35600000000000004,0.011000000000000001,0.359,2019-20,WeberSt.
