name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Malcolm Brogdon,503,0.585,0.532,0.292,0.605,0.39299999999999996,0.326,0.402,0.364,0.382,0.391,0.8,0.31,0.897,2015-16,Virginia
Anthony Gill,326,0.624,0.583,0.617,0.6970000000000001,0.557,0.377,0.382,0.27699999999999997,0.006,1,1,0.531,0.746,2015-16,Virginia
London Perrantes,280,0.609,0.579,0.175,0.49,0.16699999999999998,0.254,0.29600000000000004,0.47600000000000003,0.5710000000000001,0.488,0.91,0.271,0.8029999999999999,2015-16,Virginia
Mike Tobey,198,0.611,0.606,0.581,0.748,0.6509999999999999,0.369,0.425,0.742,0.051,0.2,1,0.253,0.62,2015-16,Virginia
Devon Hall,152,0.479,0.444,0.303,0.5429999999999999,0.6,0.28300000000000003,0.256,0.182,0.414,0.33299999999999996,0.81,0.22399999999999998,0.765,2015-16,Virginia
Isaiah Wilkins,139,0.532,0.518,0.41,0.684,0.5379999999999999,0.568,0.418,0.909,0.022000000000000002,0,NA,0.345,0.583,2015-16,Virginia
Marial Shayok,118,0.5650000000000001,0.564,0.373,0.614,0.29600000000000004,0.297,0.4,0.14300000000000002,0.331,0.436,0.765,0.263,0.5479999999999999,2015-16,Virginia
Darius Thompson,108,0.631,0.611,0.444,0.75,0.556,0.17600000000000002,0.316,0.16699999999999998,0.38,0.39,0.938,0.33299999999999996,0.722,2015-16,Virginia
Evan Nolte,60,0.494,0.483,0.16699999999999998,0.6,0.16699999999999998,0.183,0.455,0.8,0.65,0.308,1,0.16699999999999998,0.6,2015-16,Virginia
Jarrod Reuter,35,0.503,0.457,0.5710000000000001,0.6,0.5,0.429,0.267,0,0,NA,NA,0.28600000000000003,0.8,2015-16,Virginia
Jack Salt,33,0.502,0.515,0.6970000000000001,0.565,0.231,0.303,0.4,0.5,0,NA,NA,0.182,0.33299999999999996,2015-16,Virginia
Caid Kirven,5,0.5,0.5,0.2,0,NA,0.2,1,0,0.6,0.33299999999999996,1,0,NA,2015-16,Virginia
Jeff Jones,4,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2015-16,Virginia
Justice Bartley,2,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2015-16,Virginia
Total,1963,0.58,0.5479999999999999,0.38799999999999996,0.652,0.49700000000000005,0.32899999999999996,0.377,0.457,0.28300000000000003,0.40299999999999997,0.862,0.321,0.752,2015-16,Virginia
