name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Au'Diese Toney,29,0.235,0.212,0.5,0.022000000000000002,0,0,2019-20
Justin Champagnie,28,0.147,0.156,0.667,0.07400000000000001,0.1,0.429,2019-20
Terrell Brown,15,0.209,0.182,0.5710000000000001,0.02,0,0,2019-20
Eric Hamilton,15,0.212,0.105,0.28600000000000003,0.018000000000000002,0,0,2019-20
Abdoul Karim Coulibaly,7,0.122,0.14300000000000002,0.6,0.07400000000000001,0.125,0.5,2019-20
Xavier Johnson,6,0.027999999999999997,0.034,0.667,0,0,NA,2019-20
Ryan Murphy,3,0.048,0.083,1,0.026000000000000002,0,0,2019-20
Samson George,2,0.5,1,0.5,0,NA,NA,2019-20
Trey McGowens,1,0,0,NA,0.01,0,0,2019-20
Total,106,0.127,0.121,0.534,0.026000000000000002,0.021,0.267,2019-20
