name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jerrell Wright,26,0.109,0.12300000000000001,0.778,0.129,0.062,0.125,2011-12
Devon White,21,0.162,0.09300000000000001,0.312,0.1,0.231,0.6,2011-12
Ramon Galloway,8,0.055999999999999994,0.03,0.33299999999999996,0.026000000000000002,0,0,2011-12
Steve Zack,8,0.226,0.231,0.429,0.077,0.33299999999999996,1,2011-12
Tyreek Duren,5,0.037000000000000005,0.025,0.4,0,0,NA,2011-12
Sam Mills,5,0.047,0.067,0.75,0.015,0,0,2011-12
Earl Pettis,4,0.009000000000000001,0.013000000000000001,1,0.019,0.03,0.667,2011-12
D.J. Peterson,2,0.125,0,0,0.14300000000000002,0.33299999999999996,1,2011-12
Matt Lopez,1,0.2,0,0,0,NA,NA,2011-12
Taylor Dunn,1,0,0,NA,0,NA,NA,2011-12
Total,81,0.078,0.066,0.508,0.039,0.045,0.381,2011-12
