shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33399999999999996,0.614,0.132,0.7070000000000001,2013-14,Yale
2pt Jumpers,0.315,0.32,0.10099999999999999,0.35600000000000004,2013-14,Yale
3pt Shots,0.35100000000000003,0.365,0.017,0.371,2013-14,Yale
