shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.392,0.619,0.079,0.672,2019-20
2pt Jumpers,0.275,0.363,0.048,0.381,2019-20
3pt Shots,0.33299999999999996,0.371,0.003,0.37200000000000005,2019-20
