name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Daly,20,0.068,0.077,0.6,0.045,0.023,0.2,2019-20
Lorenzo Edwards,15,0.26,0.14800000000000002,0.308,0.08,0.1,0.5,2019-20
Cameron Brown,15,0.147,0.16899999999999998,0.7140000000000001,0.036000000000000004,0,0,2019-20
Anthony Longpre,9,0.163,0.033,0.125,0,0,NA,2019-20
Myles Douglas,8,0.113,0.214,0.857,0.02,0,0,2019-20
Rahmir Moore,7,0.08,0.048,0.28600000000000003,0,0,NA,2019-20
Taylor Funk,5,0.28600000000000003,0.308,1,0.14300000000000002,0.5,1,2019-20
Toliver Freeman,5,0.08199999999999999,0.05,0.4,0,0,NA,2019-20
Chereef Knox,3,0.055999999999999994,0,0,0.067,0,0,2019-20
Greg Smith,1,0.1,0,0,0,0,NA,2019-20
Total,88,0.11,0.1,0.5,0.039,0.032,0.273,2019-20
