shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.368,0.5710000000000001,0.099,0.633,2015-16,OleMiss
2pt Jumpers,0.247,0.33,0.071,0.355,2015-16,OleMiss
3pt Shots,0.385,0.355,0.003,0.35600000000000004,2015-16,OleMiss
