name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jalen Cannon,51,0.217,0.237,0.66,0.057,0.1,0.5,2013-14,St.FrancisBrooklyn
Wayne Martin,20,0.14300000000000002,0.133,0.526,0.024,0,0,2013-14,St.FrancisBrooklyn
Amdy Fall,17,0.17600000000000002,0.14300000000000002,0.43799999999999994,0.028999999999999998,0,0,2013-14,St.FrancisBrooklyn
Lowell Ulmer,10,0.16899999999999998,0.16699999999999998,0.5,0,0,NA,2013-14,St.FrancisBrooklyn
Kevin Douglas,8,0.09300000000000001,0.07400000000000001,0.5,0.222,0.25,0.25,2013-14,St.FrancisBrooklyn
Matt Milk,4,0.121,0.14300000000000002,0.75,0,0,NA,2013-14,St.FrancisBrooklyn
Aleksandar Isailovic,3,0.059000000000000004,0,0,0.14300000000000002,0,0,2013-14,St.FrancisBrooklyn
Anthony White,3,0.043,0.077,1,0.023,0,0,2013-14,St.FrancisBrooklyn
Sheldon Hagigal,3,0.047,0.027000000000000003,0.33299999999999996,0,0,NA,2013-14,St.FrancisBrooklyn
Brent Jones,2,0,0,NA,0.065,0.067,0.5,2013-14,St.FrancisBrooklyn
Ben Mockford,1,0,0,NA,0.021,0.048,1,2013-14,St.FrancisBrooklyn
Yunus Hopkinson,1,0,0,NA,0.053,0.125,1,2013-14,St.FrancisBrooklyn
Total,123,0.127,0.131,0.575,0.044000000000000004,0.05,0.375,2013-14,St.FrancisBrooklyn
