start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.145,0.502,0.371,0.506,0.146,0.486,0.483,0.336,2017-18,Longwood
"Rebound, 11-30 s",0.23199999999999998,0.496,0.31,0.529,0.271,0.433,0.419,0.342,2017-18,Longwood
"Score, 0-10 s",0.055999999999999994,0.522,0.312,0.655,0.151,0.5,0.5379999999999999,0.3,2017-18,Longwood
"Score, 11-30 s",0.32899999999999996,0.49,0.27899999999999997,0.586,0.272,0.41200000000000003,0.45,0.318,2017-18,Longwood
"Steal, 0-10 s",0.08,0.614,0.598,0.759,0.068,0.33299999999999996,0.33299999999999996,0.273,2017-18,Longwood
"Steal, 11-30 s",0.034,0.465,0.263,0.6,0.33299999999999996,0.368,0.40399999999999997,0.304,2017-18,Longwood
Transition,0.28,0.5379999999999999,0.424,0.629,0.125,0.466,0.452,0.314,2017-18,Longwood
