name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Ajayi,25,0.11599999999999999,0.105,0.6,0.079,0.036000000000000004,0.2,2019-20,SouthAlabama
Chad Lott,21,0.105,0.10400000000000001,0.625,0.03,0.025,0.4,2019-20,SouthAlabama
Trhae Mitchell,9,0.065,0.057,0.5,0.016,0.042,1,2019-20,SouthAlabama
KK Curry,9,0.195,0.259,0.875,0.25,0,0,2019-20,SouthAlabama
Kevin Morris,8,0.364,0.6,0.75,0,NA,NA,2019-20,SouthAlabama
Don Coleman,4,0.10300000000000001,0.077,0.33299999999999996,0,0,NA,2019-20,SouthAlabama
Andre Fox,4,0.047,0.028999999999999998,0.33299999999999996,0,0,NA,2019-20,SouthAlabama
Josh Ayeni,2,1,1,1,0,0,NA,2019-20,SouthAlabama
John Pettway,2,0.036000000000000004,0.028999999999999998,0.5,0,0,NA,2019-20,SouthAlabama
Total,84,0.098,0.10300000000000001,0.629,0.027000000000000003,0.021,0.33299999999999996,2019-20,SouthAlabama
