name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ronald Delph,41,0.27,0.267,0.727,0.028999999999999998,0.055,0.75,2017-18,Fla.Atlantic
Jailyn Ingram,16,0.10800000000000001,0.12,0.545,0.04,0.043,0.4,2017-18,Fla.Atlantic
William Pfister,15,0.2,0.1,0.28600000000000003,0.083,0,0,2017-18,Fla.Atlantic
Amir Smith,11,0.21100000000000002,0.25,0.75,0.15,0.2,0.33299999999999996,2017-18,Fla.Atlantic
Payton Hulsey,5,0.077,0.043,0.25,0.01,0,0,2017-18,Fla.Atlantic
Anthony Adger,3,0.062,0,0,0,0,NA,2017-18,Fla.Atlantic
Gerdarius Troutman,3,0.071,0.14300000000000002,1,0.012,0.03,1,2017-18,Fla.Atlantic
Justin Massey,2,0.017,0,0,0.013000000000000001,0,0,2017-18,Fla.Atlantic
Simeon Lepichev,2,0.222,0.28600000000000003,1,0,0,NA,2017-18,Fla.Atlantic
Devorious Brown,1,0.05,0.1,1,0,0,NA,2017-18,Fla.Atlantic
Je'Quan Perry,1,0.25,0,0,0,0,NA,2017-18,Fla.Atlantic
Total,100,0.14400000000000002,0.147,0.575,0.024,0.033,0.5,2017-18,Fla.Atlantic
