name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Maverick Morgan,20,0.18100000000000002,0.203,0.867,0.027000000000000003,0.025,0.4,2016-17
Leron Black,17,0.22899999999999998,0.304,0.875,0.06,0.045,0.33299999999999996,2016-17
Michael Finke,13,0.267,0.267,0.667,0.027000000000000003,0.062,1,2016-17
Mike Thorne,8,0.25,0.3,1,0.027999999999999997,0,0,2016-17
Malcolm Hill,8,0.07,0.036000000000000004,0.4,0.017,0.028999999999999998,0.667,2016-17
Kipper Nichols,7,0.24100000000000002,0.28600000000000003,0.857,0,0,NA,2016-17
Alex Austin,3,0.667,0.5,0.5,1,NA,0,2016-17
Aaron Jordan,3,0.25,0,0,0.5,NA,0,2016-17
Tracy Abrams,2,0.023,0.043,1,0.013999999999999999,0,0,2016-17
Jaylon Tate,1,0.062,0,0,0,0,NA,2016-17
Jalen Coleman-Lands,1,0.053,0,0,0,0,NA,2016-17
Total,83,0.141,0.155,0.746,0.027999999999999997,0.023,0.33299999999999996,2016-17
