name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alec Peters,24,0.156,0.161,0.682,0.012,0.03,1,2016-17
Jaume Sorolla,20,0.319,0.308,0.5329999999999999,0.057,0.077,0.6,2016-17
Derrik Smits,10,0.13699999999999998,0.1,0.429,0.065,0.111,0.667,2016-17
Tevonn Walker,10,0.091,0.048,0.3,0,0,NA,2016-17
Shane Hammink,8,0.035,0.051,1,0.049,0.1,0.5,2016-17
Max Joseph,5,0.071,0.1,0.75,0,0,NA,2016-17
Jubril Adekoya,2,0.083,0.071,0.5,0,0,NA,2016-17
John Kiser,2,0.125,0.071,0.5,0,0,NA,2016-17
Nick Davidson,1,0,0,NA,0.091,0.5,1,2016-17
Micah Bradford,1,0.025,0.077,1,0,0,NA,2016-17
LEVINGSTON,1,0,NA,NA,0.2,0.5,1,2016-17
Total,84,0.098,0.096,0.594,0.026000000000000002,0.049,0.7140000000000001,2016-17
