name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chas Brown,22,0.175,0.17600000000000002,0.65,0.054000000000000006,0.083,0.5,2016-17,CoppinSt.
Terry Harris Jr,15,0.095,0.079,0.375,0.069,0.09699999999999999,0.429,2016-17,CoppinSt.
Blake Simpson,14,0.5,0.545,0.462,0.05,0,0,2016-17,CoppinSt.
Keith Shivers,9,0.084,0.06,0.375,0.013999999999999999,0.043,1,2016-17,CoppinSt.
Joshua Treadwell,6,0.043,0.031,0.33299999999999996,0.042,0,0,2016-17,CoppinSt.
Dejuan Clayton,5,0.027999999999999997,0.018000000000000002,0.33299999999999996,0.021,0.062,1,2016-17,CoppinSt.
Izais Hicks,5,0.14300000000000002,0.182,0.5,0.062,0,0,2016-17,CoppinSt.
Joseph Gripper,3,0.055999999999999994,0.042,0.33299999999999996,0,0,NA,2016-17,CoppinSt.
Tre' Thomas,3,0.083,0,0,0,0,NA,2016-17,CoppinSt.
Rassol Hinson,1,0.083,0.25,1,0,0,NA,2016-17,CoppinSt.
Mufaro Murinda,1,NA,NA,NA,0.5,0,0,2016-17,CoppinSt.
Lucian Brownlee,1,0.077,0.111,1,0,0,NA,2016-17,CoppinSt.
Juwan Davenport,1,0.067,0.111,1,0,0,NA,2016-17,CoppinSt.
Total,86,0.10400000000000001,0.1,0.485,0.035,0.04,0.353,2016-17,CoppinSt.
