shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38299999999999995,0.623,0.08,0.6779999999999999,2018-19
2pt Jumpers,0.22,0.43799999999999994,0.03,0.451,2018-19
3pt Shots,0.397,0.34299999999999997,0.006,0.345,2018-19
