name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Romero Osby,26,0.166,0.188,0.75,0.012,0.013999999999999999,0.5,2012-13,Oklahoma
Buddy Hield,21,0.19399999999999998,0.195,0.5710000000000001,0.121,0.23800000000000002,0.7140000000000001,2012-13,Oklahoma
Amath M'Baye,21,0.156,0.145,0.667,0.045,0.114,0.833,2012-13,Oklahoma
Andrew Fitzgerald,12,0.243,0.308,0.889,0.024,0.022000000000000002,0.33299999999999996,2012-13,Oklahoma
Cameron Clark,6,0.098,0.121,1,0.018000000000000002,0,0,2012-13,Oklahoma
Steven Pledger,5,0.067,0.1,1,0.039,0.043,0.5,2012-13,Oklahoma
Je'Lon Hornbeak,5,0.174,0.25,1,0.024,0.091,1,2012-13,Oklahoma
Tyler Neal,2,0.25,0,0,0,0,NA,2012-13,Oklahoma
Isaiah Cousins,1,0.042,0,0,0,0,NA,2012-13,Oklahoma
Total,99,0.14400000000000002,0.161,0.716,0.03,0.048,0.6,2012-13,Oklahoma
