shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35600000000000004,0.5720000000000001,0.09,0.628,2012-13
2pt Jumpers,0.302,0.337,0.046,0.353,2012-13
3pt Shots,0.342,0.32899999999999996,0.008,0.332,2012-13
