shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.396,0.594,0.128,0.682,2015-16
2pt Jumpers,0.228,0.35,0.08,0.38,2015-16
3pt Shots,0.376,0.321,0.01,0.324,2015-16
