name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Adrian Rodgers,491,0.527,0.491,0.149,0.6579999999999999,0.292,0.409,0.363,0.247,0.442,0.369,0.75,0.253,0.79,2015-16,SouthernU.
Trelun Banks,370,0.47400000000000003,0.442,0.265,0.45899999999999996,0.267,0.327,0.298,0.25,0.408,0.364,0.691,0.349,0.636,2015-16,SouthernU.
Shawn Prudhomme,268,0.588,0.562,0.284,0.763,0.466,0.257,0.319,0.455,0.45899999999999996,0.382,0.894,0.153,0.902,2015-16,SouthernU.
Christopher Hyder,239,0.5630000000000001,0.504,0.49,0.598,0.14300000000000002,0.335,0.462,0.081,0.17600000000000002,0.214,0.444,0.498,0.773,2015-16,SouthernU.
Jared Sam,214,0.593,0.565,0.547,0.7090000000000001,0.42200000000000004,0.45299999999999996,0.392,0.158,0,NA,NA,0.65,0.647,2015-16,SouthernU.
Chris Thomas,154,0.42000000000000004,0.36700000000000005,0.305,0.617,0.414,0.578,0.292,0.34600000000000003,0.11699999999999999,0.055999999999999994,1,0.513,0.608,2015-16,SouthernU.
Tony Nunn,101,0.525,0.545,0.535,0.685,0.514,0.465,0.38299999999999995,0.33299999999999996,0,NA,NA,0.41600000000000004,0.405,2015-16,SouthernU.
Rashad Andrews,82,0.53,0.524,0.171,0.7140000000000001,0.4,0.341,0.429,0.25,0.488,0.35,0.929,0.415,0.529,2015-16,SouthernU.
D'Arian Allen,71,0.5760000000000001,0.599,0.563,0.675,0.48100000000000004,0.423,0.467,0.14300000000000002,0.013999999999999999,1,1,0.493,0.457,2015-16,SouthernU.
Laquentin Collins,44,0.386,0.35200000000000004,0.386,0.529,0.33299999999999996,0.273,0.16699999999999998,0.5,0.341,0.2,1,0.25,0.636,2015-16,SouthernU.
Thomas Pierre-Louis,7.000000000000001,0.4010000000000001,0.429,0.5710000000000001,0.75,0.33299999999999996,0.429,0,NA,0,NA,NA,0.14300000000000002,0,2015-16,SouthernU.
Grant Ellis,4,0.625,0.625,0.25,0,NA,0.25,1,0,0.5,0.5,1,0,NA,2015-16,SouthernU.
"PERRY,JACOB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,SouthernU.
"JARREAU,JERNARD",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,SouthernU.
"HENRY,TA'JAY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,SouthernU.
Total,2045,0.527,0.496,0.322,0.637,0.358,0.38,0.359,0.24,0.298,0.34600000000000003,0.773,0.369,0.67,2015-16,SouthernU.
