name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Blake Jenkins,19,0.151,0.124,0.579,0,0,NA,2013-14,Belmont
Evan Bradds,17,0.11699999999999999,0.105,0.667,0.055999999999999994,0,0,2013-14,Belmont
Drew Windler,11,0.15,0.125,0.5,0.075,0.095,0.667,2013-14,Belmont
Reece Chamberlain,11,0.095,0.063,0.4,0.02,0,0,2013-14,Belmont
Craig Bradshaw,7,0.034,0.044000000000000004,0.833,0.025,0,0,2013-14,Belmont
Chad Lang,6,0.125,0.136,0.75,0.125,0.2,0.5,2013-14,Belmont
Nick Smith,4,0.214,0.1,0.33299999999999996,0.091,0.14300000000000002,1,2013-14,Belmont
J.J. Mann,4,0.027999999999999997,0.028999999999999998,0.667,0.006999999999999999,0.017,1,2013-14,Belmont
Holden Mobley,2,0.33299999999999996,0.667,1,0,0,NA,2013-14,Belmont
Total,81,0.091,0.083,0.603,0.027000000000000003,0.03,0.455,2013-14,Belmont
