start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11699999999999999,0.53,0.426,0.667,0.18600000000000003,0.265,0.38799999999999996,0.33799999999999997,2012-13
"Rebound, 11-30 s",0.23800000000000002,0.418,0.401,0.49700000000000005,0.282,0.276,0.317,0.297,2012-13
"Opp score, 0-10 s",0.054000000000000006,0.506,0.47100000000000003,0.625,0.153,0.231,0.376,0.312,2012-13
"Opp score, 11-30 s",0.392,0.542,0.408,0.5920000000000001,0.312,0.325,0.27899999999999997,0.474,2012-13
"Steal, 0-10 s",0.064,0.66,0.67,0.642,0.18,0.444,0.15,0.667,2012-13
"Steal, 11-30 s",0.028999999999999998,0.42200000000000004,0.33299999999999996,0.467,0.267,0.5,0.4,0.222,2012-13
Transition,0.23600000000000002,0.56,0.503,0.649,0.177,0.308,0.321,0.373,2012-13
