name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Roberto Nelson,404,0.5690000000000001,0.512,0.361,0.5479999999999999,0.45,0.29,0.368,0.302,0.349,0.397,0.857,0.5,0.767,2012-13,OregonSt.
Joe Burton,303,0.511,0.498,0.677,0.6,0.561,0.317,0.292,0.107,0.006999999999999999,0,NA,0.281,0.5760000000000001,2012-13,OregonSt.
Ahmad Starks,296,0.525,0.5,0.145,0.465,0.05,0.307,0.35200000000000004,0.094,0.547,0.395,0.625,0.145,0.8370000000000001,2012-13,OregonSt.
Devon Collier,285,0.553,0.512,0.7440000000000001,0.608,0.612,0.256,0.233,0.588,0,NA,NA,0.593,0.6629999999999999,2012-13,OregonSt.
Eric Moreland,183,0.591,0.59,0.71,0.685,0.64,0.18600000000000003,0.294,0.3,0.10400000000000001,0.316,1,0.541,0.5660000000000001,2012-13,OregonSt.
Olaf Schaftenaar,113.99999999999999,0.45999999999999996,0.43,0.053,0.33299999999999996,1,0.096,0.182,0.5,0.851,0.309,0.9670000000000001,0.12300000000000001,0.929,2012-13,OregonSt.
Challe Barton,88,0.494,0.483,0.409,0.5,0.222,0.136,0.41700000000000004,0.2,0.455,0.325,0.769,0.14800000000000002,0.615,2012-13,OregonSt.
Jarmal Reid,66,0.308,0.273,0.545,0.41700000000000004,0.667,0.424,0.107,0.667,0.03,0,NA,0.379,0.48,2012-13,OregonSt.
Angus Brandt,43,0.512,0.5,0.395,0.647,0.364,0.326,0.214,0.667,0.27899999999999997,0.41700000000000004,1,0.047,1,2012-13,OregonSt.
Langston Morris-Walker,43,0.45000000000000007,0.419,0.233,0.4,1,0.14,0.33299999999999996,0,0.628,0.29600000000000004,0.875,0.395,0.588,2012-13,OregonSt.
Victor Robbins,22,0.43900000000000006,0.43200000000000005,0.273,0.667,0.25,0.364,0.125,0,0.364,0.375,1,0.727,0.43799999999999994,2012-13,OregonSt.
Daniel Jones,4,0.25,0.25,1,0.25,1,0,NA,NA,0,NA,NA,0,NA,2012-13,OregonSt.
Michael Moyer,2,0.75,0.75,0.5,0,NA,0,NA,NA,0.5,1,1,0,NA,2012-13,OregonSt.
Jullian Powers,2,0.5,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,0,NA,2012-13,OregonSt.
C.J. Mitchell,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2012-13,OregonSt.
Total,1855,0.528,0.49700000000000005,0.46,0.583,0.539,0.265,0.297,0.26,0.275,0.364,0.8009999999999999,0.37,0.67,2012-13,OregonSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,OregonSt.
