shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.28300000000000003,0.655,0.063,0.7,2016-17,Pacific
2pt Jumpers,0.305,0.387,0.055,0.409,2016-17,Pacific
3pt Shots,0.41200000000000003,0.353,0.001,0.353,2016-17,Pacific
