name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Pierce Hornung,29,0.259,0.301,0.862,0,0,NA,2011-12,ColoradoSt.
Will Bell,17,0.11800000000000001,0.147,0.917,0.069,0.067,0.2,2011-12,ColoradoSt.
Greg Smith,14,0.17300000000000001,0.18600000000000003,0.615,0.01,0,0,2011-12,ColoradoSt.
Dwight Smith,4,0.057999999999999996,0.031,0.33299999999999996,0.043,0.14300000000000002,1,2011-12,ColoradoSt.
Trevor Williams,3,0.375,0.4,0.667,0,NA,NA,2011-12,ColoradoSt.
Dorian Green,3,0.049,0.023,0.33299999999999996,0,0,NA,2011-12,ColoradoSt.
Jesse Carr,2,0.019,0,0,0.018000000000000002,0,0,2011-12,ColoradoSt.
Chad Calcaterra,2,0.125,0.14300000000000002,1,0.33299999999999996,0,0,2011-12,ColoradoSt.
Wes Eikmeier,1,0.018000000000000002,0,0,0,0,NA,2011-12,ColoradoSt.
Total,75,0.12,0.134,0.742,0.015,0.01,0.222,2011-12,ColoradoSt.
