name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Robbie Hummel,465.00000000000006,0.54,0.495,0.057999999999999996,0.63,0.529,0.5379999999999999,0.42,0.43799999999999994,0.40399999999999997,0.38299999999999995,0.9440000000000001,0.295,0.825,2011-12,Purdue
Lewis Jackson,278,0.528,0.47100000000000003,0.33799999999999997,0.5529999999999999,0.077,0.561,0.449,0.214,0.10099999999999999,0.214,0.833,0.496,0.732,2011-12,Purdue
Terone Johnson,269,0.504,0.513,0.193,0.596,0.226,0.5429999999999999,0.507,0.27,0.264,0.31,0.909,0.401,0.435,2011-12,Purdue
Ryne Smith,240,0.631,0.623,0.033,0.5,0.75,0.10800000000000001,0.462,0.583,0.858,0.43200000000000005,0.9329999999999999,0.10400000000000001,0.76,2011-12,Purdue
D.J. Byrd,225,0.593,0.5710000000000001,0.102,0.522,0.5,0.22699999999999998,0.373,0.368,0.6709999999999999,0.43,0.9540000000000001,0.222,0.76,2011-12,Purdue
Anthony Johnson,174,0.445,0.431,0.109,0.474,0.33299999999999996,0.603,0.429,0.222,0.287,0.28,0.929,0.397,0.493,2011-12,Purdue
Kelsey Barlow,174,0.49899999999999994,0.44299999999999995,0.259,0.556,0.12,0.557,0.41200000000000003,0.2,0.184,0.25,0.875,0.511,0.6970000000000001,2011-12,Purdue
Travis Carroll,79,0.506,0.494,0.19,0.667,0.6,0.7340000000000001,0.44799999999999995,0.731,0.076,0.33299999999999996,1,0.266,0.5710000000000001,2011-12,Purdue
Jacob Lawson,52,0.552,0.596,0.25,0.615,0.625,0.75,0.59,0.565,0,NA,NA,0.5,0.34600000000000003,2011-12,Purdue
Sandi Marcius,26,0.5640000000000001,0.5379999999999999,0.308,0.625,1,0.6920000000000001,0.5,0.667,0,NA,NA,0.6920000000000001,0.611,2011-12,Purdue
John Hart,26,0.52,0.5,0.038,1,0,0.26899999999999996,0.429,0,0.6920000000000001,0.33299999999999996,0.833,0.231,0.667,2011-12,Purdue
Dru Anthrop,8,0.375,0.375,0,NA,NA,0.75,0.5,1,0.25,0,NA,0,NA,2011-12,Purdue
Neal Beshears,3,0.759,0.667,0.33299999999999996,1,0,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.667,1,2011-12,Purdue
"MACHADO,SCOTT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,Purdue
Total,2019.0000000000002,0.536,0.511,0.152,0.5720000000000001,0.29100000000000004,0.475,0.44799999999999995,0.36,0.373,0.377,0.9329999999999999,0.341,0.6559999999999999,2011-12,Purdue
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,Purdue
