name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gabe Knutson,31,0.147,0.17,0.679,0.039,0.038,0.33299999999999996,2011-12,Lehigh
C.J. McCollum,27,0.109,0.109,0.632,0.036000000000000004,0.024,0.25,2011-12,Lehigh
Holden Greiner,13,0.133,0.122,0.6,0.047,0,0,2011-12,Lehigh
Justin Maneri,11,0.233,0.185,0.5,0.028999999999999998,0.067,1,2011-12,Lehigh
Conroy Baltimore,11,0.41700000000000004,0.615,0.8,0.071,0,0,2011-12,Lehigh
Jordan Hamilton,8,0.128,0.069,0.33299999999999996,0.043,0.14300000000000002,1,2011-12,Lehigh
John Adams,8,0.152,0.105,0.4,0.188,0.16699999999999998,0.33299999999999996,2011-12,Lehigh
Mackey McKnight,7,0.061,0.067,0.6,0.021,0.055999999999999994,1,2011-12,Lehigh
Stefan Cvrkalj,5,0.364,0.4,0.5,0.1,0,0,2011-12,Lehigh
Anthony D'Orazio,3,0.158,0.3,1,0,0,NA,2011-12,Lehigh
B.J. Bailey,3,0.2,0.222,0.667,0,0,NA,2011-12,Lehigh
Tyrone Staggers,1,0.33299999999999996,NA,0,0,0,NA,2011-12,Lehigh
Total,128,0.142,0.147,0.615,0.038,0.033,0.318,2011-12,Lehigh
