shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35700000000000004,0.5539999999999999,0.11900000000000001,0.629,2019-20,MurraySt.
2pt Jumpers,0.28,0.32,0.07,0.344,2019-20,MurraySt.
3pt Shots,0.363,0.311,0.015,0.316,2019-20,MurraySt.
