shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35700000000000004,0.595,0.11599999999999999,0.6729999999999999,2013-14
2pt Jumpers,0.27699999999999997,0.33299999999999996,0.076,0.36,2013-14
3pt Shots,0.366,0.34700000000000003,0.004,0.348,2013-14
