shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.46,0.594,0.109,0.667,2011-12,CentralConn.St.
2pt Jumpers,0.222,0.307,0.052000000000000005,0.324,2011-12,CentralConn.St.
3pt Shots,0.318,0.353,0.004,0.354,2011-12,CentralConn.St.
