name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dwight Meikle,26,0.163,0.188,0.857,0.06,0.07400000000000001,0.545,2014-15
Jervon Pressley,24,0.237,0.184,0.409,0.031,0,0,2014-15
Quinton Chirvous,19,0.10099999999999999,0.086,0.5379999999999999,0.09699999999999999,0.095,0.33299999999999996,2014-15
Dionte Adams,9,0.7,1,0.429,0.111,0.14300000000000002,0.5,2014-15
Reginald Johnson,8,0.069,0.077,0.5,0.025,0,0,2014-15
Charles Wilson-Fisher,8,0.261,0.267,0.667,0.111,0.125,0.5,2014-15
Emmanuel Okoroba,7,0.15,0.312,0.833,0.05,0,0,2014-15
Ke'Ron Brown,7,0.08199999999999999,0.107,0.6,0.045,0.14300000000000002,1,2014-15
Deron Powers,3,0.013000000000000001,0.03,1,0.025,0.028999999999999998,0.5,2014-15
Phillip Reed,2,0.077,0.16699999999999998,1,0.1,0,0,2014-15
Breon Key,1,0,0,NA,0.33299999999999996,0.33299999999999996,1,2014-15
Total,114,0.11699999999999999,0.132,0.593,0.051,0.059000000000000004,0.43799999999999994,2014-15
