name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sidy Djitte,37,0.384,0.40700000000000003,0.667,0.083,0.17600000000000002,0.75,2016-17
Jaron Blossomgame,33,0.155,0.159,0.733,0.02,0.034,0.667,2016-17
Elijah Thomas,20,0.198,0.193,0.647,0.062,0.048,0.33299999999999996,2016-17
Donte Grantham,17,0.203,0.195,0.5329999999999999,0.045,0,0,2016-17
Gabe DeVoe,9,0.16699999999999998,0.10300000000000001,0.33299999999999996,0,0,NA,2016-17
Shelton Mitchell,5,0.03,0.054000000000000006,1,0.03,0.1,1,2016-17
Avry Holmes,3,0.053,0.055999999999999994,0.5,0.019,0.062,1,2016-17
Legend Robertin,3,0.25,0.2,0.5,0.5,1,1,2016-17
Marcquise Reed,2,0,0,NA,0.011000000000000001,0.032,1,2016-17
Total,129,0.155,0.161,0.64,0.031,0.057,0.647,2016-17
