shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.332,0.63,0.08800000000000001,0.691,2012-13
2pt Jumpers,0.40299999999999997,0.36200000000000004,0.07,0.389,2012-13
3pt Shots,0.266,0.344,0.004,0.34600000000000003,2012-13
