name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Demarquelle Tabb,40,0.185,0.23199999999999998,0.765,0.037000000000000005,0.019,0.16699999999999998,2012-13,AlabamaA&M
Justin Banks,22,0.253,0.23800000000000002,0.75,0.045,0.083,0.5,2012-13,AlabamaA&M
Brandon Ellis,10,0.11800000000000001,0.152,0.778,0.011000000000000001,0,0,2012-13,AlabamaA&M
Jose Long,8,0.094,0.055999999999999994,0.33299999999999996,0.139,0.16699999999999998,0.2,2012-13,AlabamaA&M
Nicholas West,3,0.222,0,0,0.067,0,0,2012-13,AlabamaA&M
Jeremy Crutcher,3,0,0,NA,0.02,0,0,2012-13,AlabamaA&M
Arthur Capers,3,0.273,0.33299999999999996,1,0,0,NA,2012-13,AlabamaA&M
Green Hill,3,0.052000000000000005,0.071,0.667,0,0,NA,2012-13,AlabamaA&M
Anthony Lanier,2,0.2,0.16699999999999998,0.5,0,0,NA,2012-13,AlabamaA&M
Baryn Houston,2,0.5,0.667,1,0,0,NA,2012-13,AlabamaA&M
Justin Wagner,1,0.062,0.125,1,0,0,NA,2012-13,AlabamaA&M
Justin Colvin,1,0,0,NA,0,0,NA,2012-13,AlabamaA&M
Total,98,0.135,0.16399999999999998,0.7340000000000001,0.027000000000000003,0.016,0.17600000000000002,2012-13,AlabamaA&M
