name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Seth Dugan,26,0.358,0.45,0.75,0.071,0.111,0.5,2017-18
Brandon Johnson,26,0.226,0.22899999999999998,0.667,0.023,0.034,0.5,2017-18
Josh Davis,22,0.20600000000000002,0.233,0.773,0,0,NA,2017-18
Drake LaMont,14,0.155,0.091,0.385,0.01,0.027999999999999997,1,2017-18
Reggie Jones,7,0.067,0.083,0.667,0.025,0.039,0.667,2017-18
Bryce Moore,3,0.051,0.105,1,0,0,NA,2017-18
Thomas Wilder,3,0.019,0.021,0.667,0,0,NA,2017-18
Jason Whitens,2,0.33299999999999996,0.33299999999999996,0.5,0,NA,NA,2017-18
Adida Ikongshul,2,0.28600000000000003,0.33299999999999996,0.5,0,0,NA,2017-18
Michael Flowers,1,0,0,NA,0.125,0,0,2017-18
TJ Clifford,1,0.25,0,0,0,0,NA,2017-18
Total,107,0.14800000000000002,0.161,0.667,0.015,0.023,0.556,2017-18
