name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dominik Olenjniczak,15,0.159,0.17300000000000001,0.9,0.096,0.09699999999999999,0.6,2015-16
Nick McGlynn,11,0.294,0.3,0.6,0.053,0,0,2015-16
Jacob Enevold,10,0.141,0.16699999999999998,0.778,0.038,0,0,2015-16
Kale Abrahamson,8,0.09300000000000001,0.125,0.7140000000000001,0,0,NA,2015-16
Casey Schlatter,7,0.16699999999999998,0.21100000000000002,0.667,0.024,0,0,2015-16
Ore Arogundade,3,0.055999999999999994,0.1,1,0.016,0,0,2015-16
C.J. Rivers,2,0.07400000000000001,0.062,0.5,0,0,NA,2015-16
Reed Timmer,2,0.013999999999999999,0.023,1,0,0,NA,2015-16
Graham Woodward,1,0,0,NA,0.012,0.036000000000000004,1,2015-16
Billy Wampler,1,0,0,NA,0.037000000000000005,0.125,1,2015-16
Total,60,0.085,0.10800000000000001,0.75,0.021,0.026000000000000002,0.455,2015-16
