shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.358,0.615,0.073,0.6629999999999999,2015-16
2pt Jumpers,0.312,0.353,0.032,0.364,2015-16
3pt Shots,0.32899999999999996,0.369,0,0.369,2015-16
