shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.259,0.615,0.083,0.67,2015-16,Mercer
2pt Jumpers,0.295,0.292,0.068,0.313,2015-16,Mercer
3pt Shots,0.446,0.35200000000000004,0.005,0.354,2015-16,Mercer
