shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.599,0.043,0.625,2019-20,GrandCanyon
2pt Jumpers,0.21,0.318,0.019,0.324,2019-20,GrandCanyon
3pt Shots,0.405,0.35600000000000004,0,0.35600000000000004,2019-20,GrandCanyon
