name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Carlos Johnson,351,0.558,0.517,0.40700000000000003,0.58,0.313,0.228,0.38799999999999996,0.161,0.365,0.35200000000000004,0.644,0.387,0.743,2019-20,GrandCanyon
Alessandro Lever,340,0.61,0.581,0.491,0.629,0.5329999999999999,0.271,0.5,0.457,0.23800000000000002,0.38299999999999995,0.903,0.27899999999999997,0.789,2019-20,GrandCanyon
Blacksher Jovan,266,0.514,0.46399999999999997,0.327,0.552,0.10400000000000001,0.35,0.441,0.146,0.32299999999999995,0.267,0.565,0.376,0.75,2019-20,GrandCanyon
Isiah Brown,231.99999999999997,0.54,0.506,0.284,0.606,0.35,0.302,0.4,0.39299999999999996,0.414,0.344,0.848,0.228,0.8109999999999999,2019-20,GrandCanyon
Lorenzo Jenkins,174,0.547,0.486,0.33299999999999996,0.741,0.628,0.24100000000000002,0.31,0.615,0.425,0.257,0.9470000000000001,0.44799999999999995,0.795,2019-20,GrandCanyon
Mikey Dixon,166,0.546,0.5,0.319,0.491,0.26899999999999996,0.289,0.312,0.267,0.392,0.431,0.607,0.36700000000000005,0.77,2019-20,GrandCanyon
J.J. Rhymes,52,0.48400000000000004,0.40399999999999997,0.635,0.606,0.35,0.28800000000000003,0.067,1,0.077,0,NA,0.615,0.7190000000000001,2019-20,GrandCanyon
Bryce Okpoh,48,0.45599999999999996,0.396,0.583,0.5,0.5710000000000001,0.396,0.263,0.8,0.021,0,NA,0.875,0.5710000000000001,2019-20,GrandCanyon
Louis Bangai,6,0.255,0.16699999999999998,0.5,0,NA,0.5,0.33299999999999996,0,0,NA,NA,1.3330000000000002,0.375,2019-20,GrandCanyon
Ethan Spry,5,0.3,0.3,0,NA,NA,0,NA,NA,1,0.2,1,0,NA,2019-20,GrandCanyon
Raef Gerdes,1,0.39,0,0,NA,NA,0,NA,NA,1,0,NA,6,0.5,2019-20,GrandCanyon
Total,1641,0.548,0.506,0.389,0.594,0.396,0.282,0.392,0.331,0.33,0.33299999999999996,0.7440000000000001,0.37200000000000005,0.746,2019-20,GrandCanyon
