name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jairus Lyles,9,0.049,0.081,1,0.011000000000000001,0.03,1,2015-16,UMBC
Nolan Gerrity,9,0.257,0.3,0.667,0,0,NA,2015-16,UMBC
Sam Schwietz,9,0.267,0.17600000000000002,0.375,0.25,0,0,2015-16,UMBC
Joe Sherburne,8,0.061,0.07,0.75,0.071,0,0,2015-16,UMBC
Cody Joyce,7,0.048,0.013000000000000001,0.16699999999999998,0.022000000000000002,0,0,2015-16,UMBC
Jourdan Grant,5,0.045,0.062,0.8,0,0,NA,2015-16,UMBC
Will Darley,4,0.055999999999999994,0.068,0.75,0,0,NA,2015-16,UMBC
Rodney Elliott,4,0.031,0.061,1,0,0,NA,2015-16,UMBC
Jakob Stenhede,2,0.182,0.25,0.5,0,0,NA,2015-16,UMBC
Ishmail Jabbie,2,0.091,0,0,0,NA,NA,2015-16,UMBC
Joel Wincowski,1,0,0,NA,0.1,NA,0,2015-16,UMBC
Total,60,0.067,0.07200000000000001,0.627,0.019,0.008,0.14300000000000002,2015-16,UMBC
