shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.431,0.628,0.06,0.6679999999999999,2015-16
2pt Jumpers,0.203,0.428,0.024,0.439,2015-16
3pt Shots,0.36700000000000005,0.38,0.003,0.381,2015-16
