name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jairus Lyles,360,0.559,0.525,0.45,0.611,0.152,0.242,0.379,0.091,0.308,0.342,0.6579999999999999,0.414,0.698,2015-16,UMBC
Joe Sherburne,284,0.551,0.53,0.23199999999999998,0.652,0.581,0.14800000000000002,0.381,0.25,0.62,0.34700000000000003,0.9840000000000001,0.155,0.795,2015-16,UMBC
Will Darley,263,0.613,0.584,0.27,0.62,0.568,0.297,0.462,0.5,0.433,0.43,0.816,0.221,0.845,2015-16,UMBC
Rodney Elliott,259,0.55,0.47100000000000003,0.371,0.51,0.22399999999999998,0.158,0.46299999999999997,0.21100000000000002,0.47100000000000003,0.295,0.639,0.541,0.8140000000000001,2015-16,UMBC
Cody Joyce,171,0.539,0.491,0.737,0.603,0.684,0.263,0.17800000000000002,0.625,0,NA,NA,0.509,0.701,2015-16,UMBC
Jourdan Grant,159,0.519,0.478,0.7040000000000001,0.5710000000000001,0.281,0.18899999999999997,0.2,0.33299999999999996,0.107,0.235,1,0.868,0.5870000000000001,2015-16,UMBC
Malcolm L. Brent,57.99999999999999,0.353,0.319,0.172,0.6,0.33299999999999996,0.121,0.28600000000000003,0.5,0.7070000000000001,0.171,0.7140000000000001,0.259,0.6,2015-16,UMBC
Nolan Gerrity,43,0.507,0.535,0.8140000000000001,0.5710000000000001,0.45,0.18600000000000003,0.375,0.667,0,NA,NA,0.7909999999999999,0.41200000000000003,2015-16,UMBC
Joel Wincowski,40,0.305,0.28800000000000003,0.125,0.8,0,0.25,0,NA,0.625,0.2,1,0.05,1,2015-16,UMBC
Daquon Ervin,39,0.268,0.192,0.33299999999999996,0.231,0,0.33299999999999996,0.231,0,0.33299999999999996,0.077,1,0.513,0.55,2015-16,UMBC
Sam Schwietz,34,0.4750000000000001,0.529,0.882,0.5670000000000001,0.765,0.11800000000000001,0.25,1,0,NA,NA,0.765,0.308,2015-16,UMBC
Ishmail Jabbie,34,0.5790000000000001,0.515,0.647,0.591,0.308,0.147,0,NA,0.20600000000000002,0.429,0.667,0.6759999999999999,0.7390000000000001,2015-16,UMBC
Ben Grace,28.000000000000004,0.697,0.679,0.071,0.5,1,0.036000000000000004,0,NA,0.893,0.48,0.833,0.214,0.833,2015-16,UMBC
Jakob Stenhede,14.000000000000002,0.43100000000000005,0.429,0.7859999999999999,0.364,0.75,0.214,0.667,0.5,0,NA,NA,0.857,0.41700000000000004,2015-16,UMBC
L,2,0,0,0,NA,NA,0.5,0,NA,0.5,0,NA,0,NA,2015-16,UMBC
Total,1788,0.537,0.501,0.426,0.5820000000000001,0.402,0.21,0.344,0.318,0.365,0.331,0.81,0.42200000000000004,0.6829999999999999,2015-16,UMBC
