name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Michael Karena,14,0.083,0.068,0.556,0.035,0.034,0.4,2015-16
Mark Alstork,8,0.049,0.071,0.8,0.025,0,0,2015-16
Grant Benzinger,5,0.2,0.231,0.75,0.026000000000000002,0,0,2015-16
Parker Ernsthausen,5,0.25,0.308,0.8,0,0,NA,2015-16
Biggie Minnis,4,0.05,0.022000000000000002,0.25,0,0,NA,2015-16
JT Yoho,4,0.012,0.019,1,0.019,0,0,2015-16
Joe Thomasson,4,0.031,0.027999999999999997,0.5,0.022000000000000002,0,0,2015-16
Justin Mitchell,4,0.079,0.13,1,0.036000000000000004,0,0,2015-16
Brandon Neel,2,0,0,NA,0.33299999999999996,0.33299999999999996,0.5,2015-16
Daniel Mortensen,1,0.33299999999999996,0,0,0,0,NA,2015-16
Mark Hughes,1,0,0,NA,0.083,0.33299999999999996,1,2015-16
Total,52,0.06,0.064,0.647,0.026000000000000002,0.016,0.235,2015-16
