start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.174,0.525,0.509,0.645,0.191,0.377,0.3,0.27699999999999997,2018-19
"Rebound, 11-30 s",0.201,0.475,0.35600000000000004,0.588,0.303,0.32,0.341,0.33,2018-19
"Opp score, 0-10 s",0.044000000000000004,0.557,0.586,0.7559999999999999,0.071,0.4,0.34299999999999997,0.16699999999999998,2018-19
"Opp score, 11-30 s",0.40299999999999997,0.493,0.336,0.565,0.308,0.39399999999999996,0.35600000000000004,0.341,2018-19
"Steal, 0-10 s",0.051,0.648,0.778,0.7140000000000001,0.062,0.6,0.16,0.231,2018-19
"Steal, 11-30 s",0.018000000000000002,0.466,0.379,0.545,0.379,0.545,0.24100000000000002,0.14300000000000002,2018-19
Transition,0.268,0.5539999999999999,0.5720000000000001,0.682,0.147,0.397,0.28,0.25,2018-19
