name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Damani Applewhite,23,0.21100000000000002,0.172,0.526,0.025,0,0,2019-20
Tashombe Riley,12,0.14800000000000002,0.128,0.667,0.024,0.036000000000000004,0.667,2019-20
Ozante Fields,9,0.138,0.162,0.667,0,0,NA,2019-20
Tariq Simmons,8,0.07400000000000001,0.13,0.6,0.02,0,0,2019-20
Rayshawn Neal,7,0.054000000000000006,0.102,1,0.049,0.087,1,2019-20
Ian Kinard,7,0.10300000000000001,0.17600000000000002,1,0.045,0,0,2019-20
Elafayette Stone,2,0.2,0,0,0.5,1,1,2019-20
David Bottenberg,2,0.154,0,0,0,0,NA,2019-20
Trushaun Moorer,2,0.182,0.222,1,0,0,NA,2019-20
Zacchaeus Sellers,1,0.021,0.04,1,0,0,NA,2019-20
Jahmari Etienne,1,0,0,NA,0,0,NA,2019-20
Total,74,0.105,0.121,0.6609999999999999,0.021,0.022000000000000002,0.41700000000000004,2019-20
