name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Damani Applewhite,249.00000000000003,0.597,0.528,0.361,0.644,0.466,0.635,0.456,0.5,0.004,1,0,0.799,0.7390000000000001,2019-20
Tashombe Riley,227,0.514,0.502,0.26899999999999996,0.77,0.617,0.542,0.447,0.6729999999999999,0.18899999999999997,0.18600000000000003,0.875,0.17600000000000002,0.625,2019-20
Jahmari Etienne,200.99999999999997,0.42700000000000005,0.418,0.1,0.55,0.182,0.23399999999999999,0.34,0.375,0.667,0.284,0.816,0.09,0.611,2019-20
Tariq Simmons,180,0.4670000000000001,0.39399999999999996,0.37799999999999995,0.33799999999999997,0.261,0.278,0.42,0.095,0.344,0.29,0.778,0.33899999999999997,0.8690000000000001,2019-20
Ian Kinard,167,0.587,0.536,0.34700000000000003,0.586,0.324,0.132,0.136,0,0.521,0.402,0.7709999999999999,0.461,0.779,2019-20
Rayshawn Neal,149,0.612,0.5539999999999999,0.617,0.5329999999999999,0.102,0.275,0.561,0,0.107,0.43799999999999994,0.857,0.517,0.805,2019-20
Zacchaeus Sellers,144,0.541,0.479,0.326,0.532,0.24,0.278,0.35,0,0.396,0.35100000000000003,0.75,0.368,0.8490000000000001,2019-20
Ozante Fields,90,0.557,0.522,0.722,0.569,0.43200000000000005,0.267,0.41700000000000004,0.1,0.011000000000000001,0,NA,0.622,0.643,2019-20
Rahsaan Edwards,48,0.33499999999999996,0.292,0.146,0.28600000000000003,0,0.292,0.429,0.33299999999999996,0.562,0.14800000000000002,0.25,0.25,0.667,2019-20
Trushaun Moorer,46,0.548,0.5539999999999999,0.239,0.818,0.444,0.261,0.25,0.33299999999999996,0.5,0.391,0.667,0.065,0.33299999999999996,2019-20
David Bottenberg,42,0.301,0.262,0.31,0.5379999999999999,0.429,0.405,0.059000000000000004,1,0.28600000000000003,0.16699999999999998,1,0.14300000000000002,0.833,2019-20
Armani Hill,25,0.718,0.72,0.72,0.722,0.462,0.24,0.833,0.8,0.04,0,NA,1.12,0.679,2019-20
Omar Croskey,21,0.251,0.214,0.23800000000000002,0.6,0,0.14300000000000002,0,NA,0.619,0.077,1,0.095,1,2019-20
Elafayette Stone,7.000000000000001,0.581,0.5710000000000001,0.7140000000000001,0.6,1,0.28600000000000003,0.5,0,0,NA,NA,1,0.5710000000000001,2019-20
Robert Flint,4,0.25,0.25,0.25,0,NA,0.25,1,1,0.5,0,NA,0,NA,2019-20
Isaiah Felder,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2019-20
"MCKNIGHT,KAMAR",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
"PREVOST,WALTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
"FRENCH,JOE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
"RILLER,GRANT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
"TUCKER,BRENDEN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
Total,1601.0000000000002,0.528,0.479,0.35100000000000003,0.5710000000000001,0.368,0.35,0.41200000000000003,0.39399999999999996,0.299,0.299,0.769,0.39899999999999997,0.748,2019-20
