name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Hunter Woods,14,0.16699999999999998,0.20600000000000002,0.636,0.043,0,0,2019-20,Elon
Federico Poser,13,0.17800000000000002,0.18,0.6920000000000001,0,0,NA,2019-20,Elon
Chuck Hannah,12,0.16899999999999998,0.179,0.7,0.071,0.083,0.5,2019-20,Elon
Marcus Sheffield,11,0.055,0.045,0.429,0.015,0.027000000000000003,0.667,2019-20,Elon
Simon Wright,8,0.1,0.107,0.6,0.107,0.17600000000000002,1,2019-20,Elon
Zac Ervin,4,0.1,0.133,0.667,0.071,0.125,1,2019-20,Elon
Hunter McIntosh,3,0,0,NA,0.028999999999999998,0.034,0.5,2019-20,Elon
Ben Daugherty,1,0.16699999999999998,0,0,NA,NA,NA,2019-20,Elon
Andy Pack,1,0,0,NA,0.048,0,0,2019-20,Elon
Total,67,0.10400000000000001,0.11699999999999999,0.62,0.03,0.040999999999999995,0.5329999999999999,2019-20,Elon
