shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.348,0.546,0.128,0.626,2019-20
2pt Jumpers,0.27399999999999997,0.377,0.064,0.40299999999999997,2019-20
3pt Shots,0.37799999999999995,0.311,0.013999999999999999,0.315,2019-20
