shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.52,0.087,0.569,2019-20,LouisianaTech
2pt Jumpers,0.253,0.366,0.045,0.38299999999999995,2019-20,LouisianaTech
3pt Shots,0.39799999999999996,0.312,0.004,0.313,2019-20,LouisianaTech
